name,lat,lon
Rind,26151825,80359416
Rind,26151564,80359665
Rind,26151442,80359980
Rind,26151340,80360342
Rind,26151239,80360805
Rind,26151186,80361143
Rind,26151319,80361487
Rind,26151713,80362164
Rind,26152155,80362793
Rind,26152358,80363185
Rind,26152507,80363564
Rind,26152582,80363956
Rind,26152608,80364757
Rind,26152592,80366176
Rind,26152587,80366953
Rind,26152661,80368288
Rind,26152640,80369125
Rind,26152587,80369576
Rind,26152491,80370021
Rind,26152353,80370354
Rind,26152139,80370561
Rind,26151378,80370407
Rind,26150941,80369903
Rind,26150696,80369707
Rind,26150387,80369535
Rind,26150051,80369541
Rind,26149716,80369725
Rind,26149566,80370027
Rind,26149423,80370455
Rind,26149284,80370811
Rind,26149135,80371220
Rind,26148730,80371932
Rind,26148389,80372348
Rind,26147761,80372466
Rind,26147329,80372502
Rind,26146866,80372164
Rind,26146514,80371321
Rind,26146296,80370929
Rind,26146050,80370538
Rind,26145651,80370235
Rind,26143978,80369558
Rind,26143419,80369285
Rind,26142945,80369333
Rind,26142540,80369380
Rind,26142060,80369410
Rind,26141581,80369760
Rind,26141400,80370241
Rind,26141059,80370805
Rind,26140910,80371184
Rind,26141059,80371867
Rind,26141176,80372199
Rind,26141240,80372567
Rind,26141224,80373012
Rind,26141208,80373505
Rind,26141240,80374229
Rind,26141053,80375089
Rind,26140867,80376644
Rind,26140888,80377072
Rind,26141000,80377428
Rind,26141192,80377707
Rind,26141613,80377914
Rind,26141959,80378086
Rind,26142316,80378347
Rind,26142545,80378638
Rind,26142716,80378982
Rind,26142785,80379511
Rind,26142865,80380282
Rind,26143051,80381196
Rind,26143238,80383137
Rind,26143318,80384365
Rind,26143381,80385113
Rind,26143424,80385457
Rind,26143392,80386056
Rind,26143163,80386656
Rind,26142939,80386870
Rind,26141964,80387030
Rind,26141171,80387172
Rind,26140894,80387172
Rind,26140473,80386941
Rind,26140137,80386573
Rind,26139540,80386264
Rind,26138278,80385380
Rind,26137265,80384816
Rind,26136850,80384371
Rind,26136647,80384169
Rind,26136386,80384021
Rind,26136072,80383884
Rind,26135353,80383754
Rind,26134804,80383950
Rind,26134468,80384229
Rind,26133946,80384733
Rind,26133488,80385433
Rind,26133190,80386181
Rind,26133158,80386994
Rind,26133094,80387843
Rind,26133014,80388240
Rind,26132854,80388484
Rind,26132529,80388709
Rind,26132289,80388869
Rind,26131570,80388798
Rind,26131106,80388715
Rind,26130813,80388567
Rind,26130478,80388033
Rind,26130398,80387653
Rind,26130318,80387249
Rind,26130307,80386840
Rind,26130286,80386252
Rind,26130110,80384798
Rind,26130004,80384454
Rind,26129790,80384110
Rind,26129545,80383843
Rind,26129236,80383635
Rind,26128709,80383356
Rind,26127999,80383120
Rind,26127072,80383037
Rind,26126752,80383156
Rind,26126464,80383559
Rind,26126027,80383785
Rind,26125750,80383808
Rind,26125367,80383785
Rind,26124781,80383915
Rind,26123875,80384081
Rind,26122479,80384117
Rind,26120240,80384145
Rind,26118699,80383994
Rind,26118138,80383860
Rind,26117829,80383792
Rind,26117497,80383763
Rind,26116966,80383960
Rind,26116404,80384518
Rind,26116141,80384900
Rind,26115779,80385257
Rind,26115229,80385395
Rind,26114773,80385358
Rind,26114215,80384829
Rind,26113970,80384628
Rind,26113635,80384233
Rind,26113348,80383927
Rind,26113130,80383671
Rind,26112779,80383440
Rind,26112354,80383251
Rind,26111811,80383171
Rind,26111427,80383192
Rind,26110824,80383427
Rind,26110492,80383674
Rind,26109874,80384177
Rind,26109527,80384597
Rind,26109105,80384815
Rind,26108517,80385084
Rind,26107975,80385184
Rind,26107477,80385319
Rind,26106920,80385218
Rind,26106648,80384865
Rind,26106302,80384144
Rind,26105880,80383237
Rind,26105186,80382331
Rind,26104885,80381962
Howrah - Delhi Railway,26479951,79978030
Howrah - Delhi Railway,26479898,79978690
Howrah - Delhi Railway,26479898,79978690
Howrah - Delhi Railway,26476799,80018967
Howrah - Delhi Railway,26476618,80021313
Howrah - Delhi Railway,26475822,80031665
Howrah - Delhi Railway,26475739,80032746
Howrah - Delhi Railway,26472922,80069319
Howrah - Delhi Railway,26470169,80104963
Sengur,26292049,79955053
Sengur,26291718,79954952
Sengur,26291137,79954815
Sengur,26290063,79954496
Sengur,26289455,79954147
Sengur,26288969,79953596
Sengur,26288366,79953515
Sengur,26288035,79953510
Sengur,26287468,79953657
Sengur,26286720,79953763
Sengur,26286225,79953920
Sengur,26285690,79954208
Sengur,26285264,79954188
Sengur,26284293,79953722
Sengur,26283087,79953328
Sengur,26282120,79952989
Sengur,26281644,79953105
Sengur,26280637,79954107
Sengur,26279539,79954972
Sengur,26278646,79955432
Sengur,26278242,79955478
Sengur,26277766,79955265
Sengur,26277385,79954921
Sengur,26276999,79954253
Sengur,26277058,79953469
Sengur,26277185,79953075
Sengur,26277339,79952817
Sengur,26277589,79952528
Sengur,26277943,79952230
Sengur,26278256,79951952
Sengur,26278569,79951699
Sengur,26278950,79951228
Sengur,26279154,79950449
Sengur,26278986,79949943
Sengur,26278895,79949599
Sengur,26278528,79948987
Sengur,26278333,79948699
Sengur,26278070,79948405
Sengur,26277652,79948077
Sengur,26277108,79948001
Sengur,26276455,79947859
Sengur,26275647,79947894
Sengur,26275203,79948001
Sengur,26274717,79948461
Sengur,26274019,79949159
Sengur,26273756,79949427
Sengur,26272395,79949979
Sengur,26271978,79950115
Sengur,26271601,79950216
Sengur,26271175,79950333
Sengur,26271020,79950631
Sengur,26270766,79950996
Sengur,26270558,79951415
Sengur,26270113,79951815
Sengur,26269678,79952164
Sengur,26269038,79952119
Sengur,26268634,79952073
Sengur,26268240,79951567
Sengur,26267663,79950717
Sengur,26267205,79949903
Sengur,26267042,79949533
Sengur,26266420,79949098
Sengur,26265744,79948780
Sengur,26263780,79948699
Sengur,26263118,79948689
Sengur,26262219,79948679
Sengur,26261621,79948861
Sengur,26261162,79949063
Sengur,26260672,79949174
Sengur,26260251,79949184
Sengur,26259747,79949189
Sengur,26259366,79949169
Sengur,26258849,79948977
Sengur,26258667,79948739
Sengur,26258663,79948132
Sengur,26258817,79947571
Sengur,26259207,79946883
Sengur,26259470,79946088
Sengur,26259661,79945572
Sengur,26259724,79945173
Sengur,26259783,79944626
Sengur,26259751,79944120
Sengur,26259579,79943873
Sengur,26259103,79943873
Sengur,26258127,79944110
Sengur,26257733,79944136
Sengur,26257292,79944404
Sengur,26256952,79944692
Sengur,26256698,79944991
Sengur,26256158,79945152
Sengur,26255301,79944814
Sengur,26254611,79943837
Sengur,26253985,79943276
Sengur,26253767,79942805
Sengur,26253495,79942041
Sengur,26253205,79941844
Sengur,26252742,79941829
Sengur,26251966,79942082
Sengur,26251494,79942471
Sengur,26251000,79943154
Sengur,26250868,79943665
Sengur,26250818,79944303
Sengur,26250873,79944869
Sengur,26250854,79945350
Sengur,26250732,79945749
Sengur,26250618,79946114
Sengur,26250668,79946564
Sengur,26250800,79946893
Sengur,26251040,79947444
Sengur,26251399,79948097
Sengur,26251834,79949007
Sengur,26252352,79949574
Sengur,26252515,79949837
Sengur,26252592,79950257
Sengur,26252529,79950950
Sengur,26252388,79951522
Sengur,26252148,79951764
Sengur,26251807,79951866
Sengur,26251367,79951678
Sengur,26251245,79951360
Sengur,26250972,79951031
Sengur,26250464,79950864
Sengur,26249620,79950621
Sengur,26248790,79950272
Sengur,26248368,79950151
Sengur,26248005,79950090
Sengur,26247628,79949923
Sengur,26247202,79949958
Sengur,26246912,79950237
Sengur,26246952,79950753
Sengur,26247116,79951319
Sengur,26247347,79952286
Sengur,26247588,79952994
Sengur,26247715,79953378
Sengur,26247715,79953732
Sengur,26247592,79954410
Sengur,26247429,79954734
Sengur,26246912,79954866
Sengur,26246444,79954552
Sengur,26246263,79954117
Sengur,26245963,79953449
Sengur,26245832,79952913
Sengur,26245845,79952594
Sengur,26245913,79952210
Sengur,26245922,79951739
Sengur,26245786,79950829
Sengur,26245727,79950267
Sengur,26245700,79949721
Sengur,26245600,79949326
Sengur,26245405,79948567
Sengur,26245278,79948157
Sengur,26245074,79947935
Sengur,26244611,79947869
Sengur,26244166,79947869
Sengur,26243046,79948056
Sengur,26242515,79948319
Sengur,26241666,79948759
Sengur,26241290,79948805
Sengur,26240968,79948749
Sengur,26240632,79948663
Sengur,26240183,79948441
Sengur,26239947,79948071
Sengur,26239647,79947717
Sengur,26239761,79946675
Sengur,26240137,79945532
Sengur,26240550,79944500
Sengur,26240968,79943943
Sengur,26241067,79943063
Sengur,26241076,79942664
Sengur,26241081,79942112
Sengur,26241017,79941621
Sengur,26240850,79941313
Sengur,26240305,79941161
Sengur,26239416,79940802
Sengur,26238921,79940812
Sengur,26237955,79940933
Sengur,26236879,79941277
Sengur,26236103,79941637
Sengur,26235314,79942239
Sengur,26234460,79943114
Sengur,26233930,79943832
Sengur,26233748,79944120
Sengur,26233471,79944247
Sengur,26232927,79944328
Sengur,26232550,79944252
Sengur,26231942,79944085
Sengur,26231597,79944014
Sengur,26231148,79943893
Sengur,26230608,79943635
Sengur,26229805,79943129
Sengur,26229020,79943013
Sengur,26227386,79942491
Sengur,26226446,79942289
Sengur,26225366,79942016
Sengur,26224894,79941925
Sengur,26224350,79941874
Sengur,26223914,79941733
Sengur,26223524,79941151
Sengur,26223306,79940605
Sengur,26222952,79940048
Sengur,26222657,79939517
Sengur,26222004,79938257
Sengur,26221817,79937392
Sengur,26221581,79936512
Sengur,26221182,79935485
Sengur,26220833,79935070
Sengur,26220560,79934822
Sengur,26220025,79934337
Sengur,26219739,79934084
Sengur,26219271,79933861
Sengur,26218913,79933881
Sengur,26218364,79933967
Sengur,26217656,79933851
Sengur,26216753,79933401
Sengur,26216122,79933153
Sengur,26215831,79932920
Sengur,26215237,79932374
Sengur,26214402,79931822
Sengur,26213848,79931762
Sengur,26213340,79931615
Sengur,26213040,79931514
Sengur,26212795,79931246
Sengur,26212604,79930957
Sengur,26212455,79930239
Sengur,26212205,79929708
Sengur,26212073,79929440
Sengur,26211592,79929247
Sengur,26211302,79929283
Sengur,26210975,79929561
Sengur,26210671,79930365
Sengur,26210535,79930856
Sengur,26210376,79931296
Sengur,26210362,79932293
Sengur,26210639,79933431
Sengur,26210739,79933805
Sengur,26210907,79934129
Sengur,26211411,79934691
Sengur,26211874,79934933
Sengur,26212436,79935095
Sengur,26213081,79935303
Sengur,26213662,79935510
Sengur,26214197,79935829
Sengur,26214438,79936097
Sengur,26214592,79936401
Sengur,26214833,79936724
Sengur,26215128,79937119
Sengur,26215450,79937655
Sengur,26215636,79938019
Sengur,26215745,79938374
Sengur,26215772,79938849
Sengur,26215722,79939234
Sengur,26215623,79939699
Sengur,26215200,79940448
Sengur,26214833,79941146
Sengur,26214338,79941728
Sengur,26213657,79942603
Sengur,26213135,79942901
Sengur,26212550,79942952
Sengur,26211678,79942755
Sengur,26210807,79942416
Sengur,26210571,79942228
Sengur,26210317,79941915
Sengur,26210045,79941647
Sengur,26209813,79941409
Sengur,26209495,79941323
Sengur,26209119,79941293
Sengur,26208538,79941308
Sengur,26208179,79941141
Sengur,26207843,79940918
Sengur,26207566,79940771
Sengur,26207221,79940756
Sengur,26206999,79941196
Sengur,26207008,79941728
Sengur,26207053,79942279
Sengur,26207126,79942977
Sengur,26207171,79944414
Sengur,26207099,79945881
Sengur,26207462,79946842
Sengur,26207739,79947343
Sengur,26208256,79947854
Sengur,26208687,79948137
Sengur,26209037,79948385
Sengur,26209482,79948567
Sengur,26209822,79948618
Sengur,26210203,79948562
Sengur,26210671,79948390
Sengur,26211134,79948390
Sengur,26211683,79948345
Sengur,26212441,79948122
Sengur,26213081,79947778
Sengur,26213449,79947839
Sengur,26214102,79948132
Sengur,26214842,79948340
Sengur,26215228,79948522
Sengur,26215632,79949002
Sengur,26215554,79949442
Sengur,26215455,79949786
Sengur,26215210,79950363
Sengur,26215141,79950763
Sengur,26215182,79951481
Sengur,26215046,79952270
Sengur,26214797,79953075
Sengur,26214651,79953479
Sengur,26214420,79953813
Sengur,26214343,79954147
Sengur,26214384,79954446
Sengur,26214565,79954734
Sengur,26214946,79954992
Sengur,26215291,79955179
Sengur,26215573,79955463
Sengur,26215772,79955791
Sengur,26215868,79956176
Sengur,26215731,79956748
Sengur,26215459,79957729
Sengur,26215069,79958761
Sengur,26214384,79959636
Sengur,26214093,79960005
Sengur,26213871,79960213
Sengur,26213467,79960294
Sengur,26213131,79960299
Sengur,26212754,79960208
Sengur,26212328,79959732
Sengur,26212146,79959469
Sengur,26212028,79959110
Sengur,26211928,79958726
Sengur,26211565,79958316
Sengur,26211256,79957946
Sengur,26210898,79957749
Sengur,26210666,79957582
Sengur,26210471,79957314
Sengur,26210326,79956935
Sengur,26210317,79956378
Sengur,26210299,79955862
Sengur,26210022,79955533
Sengur,26209650,79955387
Sengur,26209164,79955422
Sengur,26208701,79955387
Sengur,26208093,79954967
Sengur,26207703,79954663
Sengur,26207435,79954501
Sengur,26206799,79954436
Sengur,26206286,79954628
Sengur,26205928,79954840
Sengur,26205370,79955027
Sengur,26204267,79954608
Sengur,26203940,79954375
Sengur,26203740,79954137
Sengur,26203418,79953621
Sengur,26203014,79953358
Sengur,26202751,79953641
Sengur,26202528,79954339
Sengur,26202401,79954810
Sengur,26202269,79955624
Sengur,26202165,79956257
Sengur,26202156,79957279
Sengur,26202197,79957805
Sengur,26202201,79958210
Sengur,26202074,79958791
Sengur,26201679,79958973
Sengur,26201076,79958452
Sengur,26200790,79958088
Sengur,26200517,79957527
Sengur,26200495,79957132
Sengur,26200263,79956646
Sengur,26199882,79956312
Sengur,26199687,79956049
Sengur,26199510,79955584
Sengur,26199228,79954790
Sengur,26198842,79954223
Sengur,26198634,79953965
Sengur,26198311,79953657
Sengur,26198030,79953479
Sengur,26197540,79953237
Sengur,26196950,79953161
Sengur,26196296,79953009
Sengur,26195529,79952584
Sengur,26194471,79952033
Sengur,26193708,79951658
Sengur,26192937,79951557
Sengur,26192387,79951613
Sengur,26191897,79951861
Sengur,26191162,79952463
Sengur,26190472,79952726
Sengur,26189859,79952559
Sengur,26189205,79951861
Sengur,26188379,79950768
Sengur,26187966,79950282
Sengur,26187503,79949898
Sengur,26187008,79949528
Sengur,26186727,79948881
Sengur,26186568,79948501
Sengur,26186459,79948147
Sengur,26186177,79947687
Sengur,26185483,79947034
Sengur,26185042,79946726
Sengur,26184602,79946503
Sengur,26184248,79946468
Sengur,26183653,79946554
Sengur,26183004,79946807
Sengur,26182632,79946979
Sengur,26182291,79947039
Sengur,26181996,79947060
Sengur,26181501,79946680
Sengur,26181306,79946114
Sengur,26181115,79945633
Sengur,26180966,79945299
Sengur,26180612,79944930
Sengur,26179858,79944975
Sengur,26179263,79944889
Sengur,26178700,79944626
Sengur,26178046,79943832
Sengur,26177697,79943286
Sengur,26177547,79942891
Sengur,26177443,79942304
Sengur,26177397,79941834
Sengur,26177002,79941075
Sengur,26176653,79940771
Sengur,26176376,79940630
Sengur,26176099,79940625
Sengur,26175776,79940756
Sengur,26175109,79941252
Sengur,26174560,79941819
Sengur,26174083,79942122
Sengur,26173593,79942203
Sengur,26173139,79942117
Sengur,26172380,79941763
Sengur,26171572,79941207
Sengur,26170741,79940918
Sengur,26170446,79940761
Sengur,26170074,79940397
Sengur,26170110,79939785
Sengur,26170292,79939476
Sengur,26170873,79938890
Sengur,26171218,79938677
Sengur,26171536,79938505
Sengur,26171754,79938151
Sengur,26171708,79937686
Sengur,26171218,79937018
Sengur,26170374,79935864
Sengur,26169720,79935116
Sengur,26169157,79934478
Sengur,26168993,79933972
Sengur,26169257,79932778
Sengur,26169693,79931625
Sengur,26170265,79930745
Sengur,26170601,79929844
Sengur,26170637,79929298
Sengur,26170510,79928934
Sengur,26170174,79928580
Sengur,26169865,79928488
Sengur,26169484,79928630
Sengur,26169275,79928822
Sengur,26169157,79929166
Sengur,26169002,79929622
Sengur,26168966,79930138
Sengur,26168993,79930623
Sengur,26168866,79931109
Sengur,26168249,79931524
Sengur,26167604,79931858
Sengur,26166324,79934013
Sengur,26165697,79935045
Sengur,26165279,79935783
Sengur,26164880,79935723
Sengur,26164516,79935449
Sengur,26164180,79935065
Sengur,26163999,79934701
Sengur,26163972,79933962
Sengur,26163826,79933477
Sengur,26163518,79932060
Sengur,26163663,79931696
Sengur,26163926,79931423
Sengur,26164308,79931099
Sengur,26164889,79930583
Sengur,26165643,79929784
Sengur,26166115,79928114
Sengur,26166206,79927254
Sengur,26166314,79926698
Sengur,26166296,79925908
Sengur,26166224,79925251
Sengur,26166033,79924411
Sengur,26165815,79923895
Sengur,26165534,79923258
Sengur,26165198,79922893
Sengur,26164616,79922762
Sengur,26163971,79923211
Sengur,26163317,79923726
Sengur,26162392,79924258
Sengur,26161236,79924974
Sengur,26159464,79925975
Sengur,26158154,79926405
Sengur,26156279,79926376
Sengur,26153633,79926433
Sengur,26152528,79926891
Sengur,26152014,79927234
Sengur,26151835,79927578
Sengur,26151860,79928207
Sengur,26152425,79928894
Sengur,26153299,79929409
Sengur,26154480,79929552
Sengur,26155996,79929123
Sengur,26157203,79928780
Sengur,26158847,79929152
Sengur,26159530,79929815
Sengur,26160880,79933733
Sengur,26160663,79936377
Sengur,26160869,79940096
Sengur,26447721,79674020
Sengur,26447522,79674478
Sengur,26447159,79674832
Sengur,26446088,79675637
Sengur,26445672,79675969
Sengur,26445368,79676234
Sengur,26445137,79676781
Sengur,26445474,79677327
Sengur,26445890,79677902
Sengur,26445804,79678353
Sengur,26445580,79678677
Sengur,26445249,79679032
Sengur,26444978,79679231
Sengur,26444747,79679548
Sengur,26444582,79679940
Sengur,26444436,79680559
Sengur,26444595,79680980
Sengur,26444945,79681032
Sengur,26445256,79680973
Sengur,26445606,79680884
Sengur,26445963,79680892
Sengur,26446247,79681017
Sengur,26446326,79681320
Sengur,26446155,79681925
Sengur,26445877,79682228
Sengur,26445632,79682478
Sengur,26445329,79682766
Sengur,26444747,79682663
Sengur,26444443,79682360
Sengur,26443683,79682095
Sengur,26443253,79681947
Sengur,26442784,79681881
Sengur,26442414,79682102
Sengur,26442295,79682973
Sengur,26442275,79683726
Sengur,26442308,79684235
Sengur,26442645,79684530
Sengur,26442943,79684752
Sengur,26443353,79685350
Sengur,26443795,79686206
Sengur,26444165,79686626
Sengur,26444635,79686863
Sengur,26445104,79686981
Sengur,26445461,79687210
Sengur,26445659,79687461
Sengur,26445599,79687918
Sengur,26445348,79688051
Sengur,26444919,79688243
Sengur,26444390,79688560
Sengur,26443610,79688700
Sengur,26442804,79688922
Sengur,26442328,79688900
Sengur,26441985,79688700
Sengur,26441410,79688081
Sengur,26441106,79687918
Sengur,26440577,79687807
Sengur,26439790,79687763
Sengur,26439486,79687837
Sengur,26439387,79688368
Sengur,26439394,79688700
Sengur,26439619,79689055
Sengur,26440128,79689320
Sengur,26440524,79689284
